"GEOID","B01001_001","B25001_001","B26001_001","pctWomenLTHS","pctpeoplewithlessthan9thgrade","pctpeoplewithatleasthseducation","pctAdults4yrDegree","medIncomeAdults4yrDegree","medEducatorIncome","pctProfessionalsInEducation","pctEnrolledSchool","pctAdultsInHigherEd","totalPrimarySecondaryVocationalSchools","preKProgramPerChild","education_score","education_rnk","attainment_score","quality_education_score","enrollment_score","education_access_score","education_state_rnk","NAME"
"00652",3193,1564,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00652"
"00653",9099,5894,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00653"
"00656",18633,8409,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00656"
"00659",37525,16522,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00659"
"00660",15630,7564,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00660"
"00662",40503,18950,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00662"
"00664",15132,6317,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00664"
"00667",23665,12122,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00667"
"00669",27763,12173,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00669"
"00670",8744,3979,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00670"
"00674",39569,18488,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00674"
"00676",36849,15875,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00676"
"00677",15225,9417,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00677"
"00678",25763,11363,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00678"
"00680",43070,25133,802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00680"
"00682",31816,16048,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00682"
"00683",29664,14807,559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00683"
"00685",40169,18668,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00685"
"00687",29069,11935,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00687"
"00688",11552,5163,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00688"
"00690",6217,2605,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00690"
"00692",33646,15174,423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00692"
"00693",56146,25211,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00693"
"00694",86,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00694"
"00698",34016,17461,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00698"
"00703",25001,11082,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00703"
"00704",7179,3593,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00704"
"00705",24414,9747,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00705"
"00707",10615,4998,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00707"
"00714",16183,8226,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00714"
"00715",2012,1013,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00715"
"00716",27746,13391,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00716"
"00717",14568,8947,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00717"
"00718",23412,11192,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00718"
"00719",29555,10619,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00719"
"00720",20717,8370,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00720"
"00723",16265,8368,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00723"
"00725",79153,36022,889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00725"
"00727",52829,22814,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00727"
"00728",39669,15626,2357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00728"
"00729",48227,19789,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00729"
"00730",33251,16560,532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00730"
"00731",11131,5488,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00731"
"00735",11621,7293,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00735"
"00736",46167,21347,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00736"
"00738",30468,17466,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00738"
"00739",35105,14169,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00739"
"00740",2020,949,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00740"
"00741",3899,2008,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00741"
"00745",48282,22945,674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00745"
"00751",19768,9848,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00751"
"00754",37012,15612,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00754"
"00757",20366,9045,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00757"
"00765",8317,4967,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00765"
"00766",22416,9523,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00766"
"00767",31450,14620,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00767"
"00769",35126,16063,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00769"
"00771",34882,14805,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00771"
"00772",18148,8967,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00772"
"00773",17917,10411,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00773"
"00775",1293,1464,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00775"
"00777",38267,16202,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00777"
"00778",41026,17009,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00778"
"00780",12975,5140,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00780"
"00782",18664,7008,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00782"
"00783",34329,12893,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00783"
"00784",36965,17699,2579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00784"
"00786",151,105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00786"
"00791",47335,24461,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00791"
"00794",28432,10725,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00794"
"00795",44055,17568,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00795"
"00901",8098,4232,1557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00901"
"00906",171,151,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00906"
"00907",16620,12956,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00907"
"00909",5007,3344,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00909"
"00911",7347,5414,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00911"
"00912",6233,3655,416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00912"
"00913",7460,3805,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00913"
"00915",25585,15239,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00915"
"00917",18504,11470,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00917"
"00918",15393,10117,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00918"
"00920",17249,8835,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00920"
"00921",32958,17137,1462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00921"
"00923",25915,13767,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00923"
"00924",48016,23858,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00924"
"00925",6128,5059,813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00925"
"00926",94560,44172,1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00926"
"00927",13662,7318,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00927"
"00934",124,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00934"
"00949",69785,31608,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00949"
"00950",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00950"
"00951",376,195,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00951"
"00952",7727,3855,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00952"
"00953",67606,26175,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00953"
"00956",64939,30623,1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00956"
"00957",41162,17948,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00957"
"00959",47783,21681,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00959"
"00960",3380,0,3380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00960"
"00961",30842,13127,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00961"
"00962",20066,9449,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00962"
"00965",5392,2674,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00965"
"00966",15737,7714,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00966"
"00968",3683,2118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00968"
"00969",42144,17490,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00969"
"00971",27048,12054,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00971"
"00976",61869,26714,819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00976"
"00979",17313,11982,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00979"
"00982",14151,7459,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00982"
"00983",32747,16066,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00983"
"00985",32261,14389,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00985"
"00987",54950,23961,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00987"
"01001",16088,7069,448,4.43786982248521,3.31761131984971,92.4774162602926,35.776089082838,56.713,56.947,15.5347702318015,20.6755635016921,7.88354356116163,0.0238095238095238,0.0507665752868312,117.98,83.4579091554774,115.07,111.65,101.84,89.82,40.5940594059406,"ZCTA5 01001"
"01002",27323,11301,3494,4.49046067938576,1.73090909090909,97.5054545454546,46.6278873714382,44.253,33.555,7.25305905302359,47.0214426400089,38.6026271910204,0.0303030303030303,2.95075295075295,134.64,96.3168397199581,124.67,92.35,212.42,90.02,79.6039603960396,"ZCTA5 01002"
"01003",13711,84,13679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 01003"
"01005",4947,1983,218,12.822402358143,2.92397660818713,96.6081871345029,32.6691266912669,50.993,68.618,14.0997830802603,28.1224152191894,11.8047406712039,0.0681818181818182,0.909090909090909,119.01,84.7465079311394,114.01,116.57,122.4,89.97,43.5643564356436,"ZCTA5 01005"
"01007",15304,6237,5,4.78395061728395,1.14121358322509,97.6062349229913,45.1046368485843,60.956,63.261,11.6159830268741,22.729711602951,7.14906390710167,0,0.0771366862079605,127.44,92.4679541380593,124.78,120.56,103.43,89.77,65.9405940594059,"ZCTA5 01007"
"01008",1171,617,0,9.34579439252336,3.99568034557235,90.8207343412527,30.9452736318408,77.656,79.583,10.7692307692308,11.9047619047619,2.44857982370225,0.158944658944659,2.83488121325959,120.78,86.6844793181588,108.97,142.47,75.8,90.3,48.1188118811881,"ZCTA5 01008"
"01009",800,399,0,26.7281105990783,7.01438848920863,91.0071942446043,47.8119935170178,43.491,40.192,4.18250950570342,17.2316384180791,10.3715170278638,0.0238095238095238,0.305250305250305,106.11,63.0567862820036,102.98,97.88,102,89.83,17.4257425742574,"ZCTA5 01009"
"01010",3703,1698,0,11.9335347432024,0,97.1077368040492,42.4904613250087,54.808,63.438,11.4615384615385,22.0917225950783,3.58565737051793,1.09199134199134,0.618429189857761,123.39,89.2819697635878,121.36,116.86,94.42,92.24,55.049504950495,"ZCTA5 01010"
"01011",1332,651,14,20,4.81798715203426,89.8286937901499,19.0944881889764,60.625,43.571,5.20833333333333,26.1102603369066,3.46441947565543,0.0238095238095238,2.5879917184265,100.74,50.8235532857578,98.23,110.45,100.48,89.98,12.0792079207921,"ZCTA5 01011"
"01012",503,279,0,25,0.728155339805825,88.1067961165049,22.7272727272727,28.375,56.806,20,13.8832997987928,0.433839479392625,0,7.14285714285714,97.36,42.5237595968478,100.14,91.34,74.39,90.21,8.71287128712871,"ZCTA5 01012"
"01013",22709,10348,607,17.9747988462122,7.31564952331539,85.3622154484727,20.3313422743153,46.875,34.936,10.4734197302301,23.7965856088394,7.26164376236565,2.02380952380952,2.53292806484296,91.26,28.9917813778875,92.99,93.29,105.37,94.44,6.53465346534653,"ZCTA5 01013"
"01020",30704,13964,63,14.0470297029703,4.04706721340702,86.4236049206632,19.8040391921616,53.209,42.208,11.521207177814,20.3639514731369,4.8971820258949,2.02380952380952,4.10286231181754,96.27,39.8890655122265,99.26,101.62,94.64,94.54,8.11881188118812,"ZCTA5 01020"
"01022",2235,1098,395,2.9940119760479,1.01587301587302,93.5873015873016,26.3131313131313,45.234,39.583,24.1818181818182,30.5555555555556,14.2152023692004,0.0238095238095238,0.915750915750916,110.54,72.188588629215,116.18,88.35,131.65,89.87,23.7623762376238,"ZCTA5 01022"
"01026",1071,559,0,5.11363636363636,0.524246395806029,98.1651376146789,50.1111111111111,39.286,59,8.1799591002045,26.5151515151515,17.170626349892,0.135135135135135,8.34252619966906,127.62,92.6100043967937,127.43,105.75,131.92,90.59,66.7326732673267,"ZCTA5 01026"
"01027",17708,8977,71,12.1806003473084,1.66423357664234,95.1313868613139,39.2835701420853,47.112,50.542,9.124516887918,17.2733022827899,4.29786405245731,0,0.123152709359606,114.1,78.1276423039199,116.64,104.57,88.42,89.77,31.4851485148515,"ZCTA5 01027"
"01028",16386,6294,398,13.8082673702726,2.3868240267747,94.5834067289061,42.5311370028124,81.265,75.684,11.3998170173833,24.2651260237445,6.50400362592537,0.0238095238095238,2.41464510332435,127.04,92.2142929617479,115.65,141.82,104.4,89.97,65.3465346534653,"ZCTA5 01028"
"01029",511,995,0,0,3.43137254901961,75.7352941176471,24.7139588100687,75.972,68.068,26.4957264957265,14.3984220907298,1.72413793103448,0.135135135135135,20.2702702702703,106.04,62.9417932154091,99.14,125.66,78.1,91.35,17.2277227722772,"ZCTA5 01029"
"01030",12627,5173,27,10.1363803907114,1.75059433758375,96.1962394640156,30.7462686567164,64.612,58.311,24.1548862937923,23.3503360051818,9.09090909090909,0.0238095238095238,0.112309074573226,117.47,82.8592687793824,115.63,113.15,108.77,89.82,39.8019801980198,"ZCTA5 01030"
"01031",1577,659,0,3.08641975308642,0.472143531633617,92.0679886685552,24.1710296684119,49.688,24.597,12.8125,34.7381864623244,10.5807478122514,1.06818181818182,25.4988913525499,110.17,71.5324517198228,114.75,86.96,130.08,93.77,23.3663366336634,"ZCTA5 01031"
"01032",430,317,0,4.16666666666667,0.879765395894428,99.1202346041056,45.1086956521739,58.5368360569112,42.083,5.55555555555556,15.4028436018957,3.95778364116095,0,2.23214285714286,124.31,90.1072141238543,126.66,107.96,84.71,89.9,58.2178217821782,"ZCTA5 01032"
"01033",6110,2618,1,13.6363636363636,1.99430199430199,94.6964716195485,38.6692015209126,57.193,56.176,16.710875331565,23.4281932495036,10.9067500459812,1,0.357142857142857,119.47,85.2707410288497,115,110.83,112.98,92.02,44.3564356435644,"ZCTA5 01033"
"01034",1991,1199,0,13.0311614730878,2.12218649517685,95.3697749196141,39.1330523780855,63.75,71.25,11.4374034003091,17.1369933299128,3.51082504388531,0.0238095238095238,0.881834215167548,122.12,88.0846890113978,115.87,127.76,86.44,89.87,51.0891089108911,"ZCTA5 01034"
"01035",5293,2306,119,12.4626121635095,1.15810674723061,97.0543806646526,55.3509781357883,58.821,61.25,8.93141945773525,26.4082489975177,11.8421052631579,0,9.00621118012423,130.64,94.5141542936382,123.98,119.23,119.78,90.33,73.6633663366337,"ZCTA5 01035"
"01036",4991,2118,82,10.4575163398693,1.01661294321845,96.4790478551947,34.0971585701192,62.589,42.475,9.81182795698925,15.1803810295906,4.33422698838248,0.0238095238095238,0.25879917184265,117.05,82.3045963405148,117.64,108.61,85.2,89.83,37.4257425742574,"ZCTA5 01036"
